1,民生加银资管融鑫2号专项资产管理计划专项资产管理计划,一对多,2016/2/18,9999/12/31,2195000000,0.001,,,金融合作三部,365,行外,徽商银行,单发,刘晓,按季度
1,民生加银资管融鑫1号专项资产管理计划专项资产管理计划,一对多,2015/12/25,9999/12/31,11100000000,0.0015,,,金融合作三部,365,行外,徽商银行,单发,刘晓,按季度
1,民生加银资管融投2号专项资产管理计划,一对多,2014/10/29,2016/10/28,65000000,0.02,,,金融合作四部,365,行内,民生银行,单发,胡新阳,每季末月20日及计划到期日
1,民生加银资管荣丰1号专项资产管理计划,一对一,2016/2/3,2016/8/3,400000000,0.0005,,,金融合作四部,360,行外,大连银行,单发,胡新阳,按季收息，费用到期收取
1,民生加银资管青州尧王专项资产管理计划,一对一,2014/10/13,2016/10/13,80000000,0.002,,,金融合作二部,360,行内,民生银行,单发,李潇涵,按季付费
1,民生加银资管普惠共赢1号专项资产管理计划,一对一,2014/4/25,2019/5/24,1495350000,0.001,,,金融合作三部,360,行外,邮储银行,单发,周晨,按年
1,民生加银资管平安金橙财富增利七号专项资产管理计划,一对一,2015/1/5,2018/6/30,2000000000,0.001,,,金融合作四部,360,行外,平安银行,平安金橙,孙晨珂,每季度
1,民生加银资管平安金橙财富增利六号专项资产管理计划,一对一,2014/6/30,2018/6/30,2000000000,0.001,,,金融合作四部,360,行外,平安银行,平安金橙,孙晨珂,每季度
1,民生加银资管平安金橙财富增利12号专项资产管理计划,一对一,2014/9/4,2016/6/9,300000000,0.001,,,合作支持部,360,行外,平安银行,平安金橙,孙晨珂,每季度
1,民生加银资管平安金橙财富增利11号专项资产管理计划,一对一,2014/7/16,2018/9/16,2000000000,0.001,,,合作支持部,360,行外,平安银行,平安金橙,孙晨珂,每季度
0,民生加银资管平安金橙财富十号专项资产管理计划,一对多,2015/6/10,无固定期限,450000000,0.001,,,合作支持部,365,行外,平安银行,平安金橙,孙晨珂,42543
0,民生加银资管平安金橙财富九号专项资产管理计划,一对多,2015/6/10,无固定期限,225000000,0.001,,,合作支持部,365,行外,平安银行,平安金橙,孙晨珂,到期
0,民生加银资管平安金橙财富八号专项资产管理计划,一对多,2015/6/10,无固定期限,225000000,0.001,,,合作支持部,365,行外,平安银行,平安金橙,孙晨珂,到期
1,民生加银资管郫县土地储备中心专项资产管理计划,一对多,2014/12/26,2016/12/26,500000000,0.002,,,金融合作一部,365,行内,民生银行,单发,耿佳超,按季
1,民生加银资管诺贝尔陶瓷专项资产管理计划,一对一,2014/9/26,2016/9/26,240000000,0.003,,,金融合作二部,360,行内,民生银行,单发,李潇涵,半年付费
1,民生加银资管农信4号专项资产管理计划,一对一,2016/3/23,2026/3/23,200000000,0.0015,,,金融合作二部,365,行外,农村商业银行,单发,孙晨珂,每年
1,民生加银资管农信3号专项资产管理计划,一对一,2016/3/25,2026/3/25,200000000,0.0015,,,金融合作二部,365,行外,农村商业银行,单发,孙晨珂,每年
1,民生加银资管农信2号专项资产管理计划,一对一,2016/3/25,2026/3/25,200000000,0.0015,,,金融合作二部,365,行外,农村商业银行,单发,孙晨珂,每年
1,民生加银资管农信1号专项资产管理计划,一对一,2016/3/25,2026/3/25,200000000,0.0015,,,金融合作二部,365,行外,农村商业银行,单发,孙晨珂,每年
1,民生加银资管宁夏利勇涛专项资产管理计划,一对一,2015/12/15,2017/12/15,200000000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,按季
1,民生加银资管宁夏富银专项资产管理计划,一对一,2015/12/15,2017/12/15,200000000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,按季
1,民生加银资管纳通国药专项资产管理计划,一对一,2015/4/22,2020/4/22,1650000000,0.0001,,,金融合作二部,360,行内,民生银行,单发,李潇涵,按季付费
1,民生加银资管民生总营民生银行四海永富专项资产管理计划,一对一,2014/6/6,2017/6/6,537140000,0.002,,,金融合作三部,360,行内,民生银行,账户直投,郭蕊,按季支付
1,民生加银资管民生银行重庆分行1号专项资产管理计划,一对一,2014/7/31,2016/7/29,500000000,0.0005,,,金融合作二部,360,行内,民生银行,账户直投,郭蕊,按季支付
1,民生加银资管民生银行重庆分行1号专项资产管理计划,一对一,2014/7/31,2016/7/29,700000000,0.0005,,,金融合作二部,360,行内,民生银行,账户直投,郭蕊,按季支付
1,民生加银资管民生银行重庆分行1号专项资产管理计划,一对一,2014/7/31,2016/7/29,200000000,0.0005,,,金融合作二部,360,行内,民生银行,账户直投,郭蕊,按季支付
1,民生加银资管民生银行重庆分行1号专项资产管理计划,一对一,2014/11/4,2016/11/4,200000000,0.0005,,,金融合作二部,360,行内,民生银行,账户直投,郭蕊,按季支付
1,民生加银资管民生银行重庆分行1号专项资产管理计划,一对一,2014/12/9,2017/8/18,220000000,0.0005,,,金融合作二部,360,行内,民生银行,账户直投,郭蕊,按季支付
1,民生加银资管民生银行直投青岛分行1号专项资产管理计划,一对一,2015/5/7,2016/5/6,500000000,0.0005,,,金融合作二部,360,行内,民生银行,账户直投,郭蕊,到期一次性支付
1,民生加银资管民生银行直投青岛分行1号专项资产管理计划,一对一,2016/4/6,2017/4/6,100000000,0.0005,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，到期还本
1,民生加银资管民生银行甬商3号专项资产管理计划,一对一,2016/3/18,2018/3/17,650000000,0.0005,,,金融合作一部,360,行内,民生银行,单发,郭蕊,按季支付
1,民生加银资管民生银行甬商2号专项资产管理计划,一对一,2016/3/18,2018/3/17,750000000,0.0005,,,金融合作一部,360,行内,民生银行,单发,郭蕊,按季支付
1,民生加银资管民生银行甬商1号专项资产管理计划,一对一,2016/3/18,2018/3/17,750000000,0.0005,,,金融合作一部,360,行内,民生银行,单发,郭蕊,按季支付
0,民生加银资管民生银行同创季季1号专项资产管理计划,一对一,2014/6/25,2099/12/31,0,0.001,,,金融合作三部,365,行内,民生银行,同创季季,周晨,按季
1,民生加银资管民生银行同创季季2号专项资产管理计划,一对一,2014/6/25,2099/12/31,1018500000,0.001,,,金融合作三部,365,行内,民生银行,同创季季,周晨,
1,民生加银资管民生银行同创季季3号专项资产管理计划,一对一,2014/6/25,2099/12/31,1018500000,0.001,,,金融合作三部,365,行内,民生银行,同创季季,周晨,
1,民生加银资管民生银行合肥建投2号专项资产管理计划,一对一,2014/11/11,2016/9/27,200000000,0.002,,,金融合作三部,360,行内,民生银行,账户直投,郭蕊,按季支付
1,民生加银资管民生银行杭州港龙置业专项资产管理计划,一对一,2014/5/30,2016/5/30,480000000,0.0005,,,金融合作三部,360,行内,民生银行,单发,周晨,按季
1,民生加银资管民生朗诗南京迈皋桥项目专项资产管理计划,一对多,2016/1/6,2020/1/6,1000000000,0.005,,,金融合作三部,360,行内,民生银行,单发,耿佳超,按季
1,民生加银资管民生保腾专项资产管理计划,一对多,2014/6/26,2099/12/31,92968470000,0.001,,,金融合作一部,360,行内,民生银行,保腾专项,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2016/6/21,15700000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/7/21,2016/6/21,14300000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2016/9/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2016/12/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2017/3/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2017/6/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2017/9/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2017/12/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2018/3/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2018/6/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2018/9/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2018/12/21,30000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014010专项资产管理计划,一对多,2015/12/21,2019/3/21,33000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014009专项资产管理计划,一对多,2015/12/21,2017/5/24,301200000,0.0015,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014009专项资产管理计划,一对多,2015/12/21,2017/5/24,184000000,0.0015,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014008专项资产管理计划,一对多,2015/12/21,2016/6/10,38000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014008专项资产管理计划,一对多,2015/12/21,2016/6/10,2000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014006专项资产管理计划,一对多,2015/12/21,2017/6/2,10530000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014006专项资产管理计划,一对多,2015/12/21,2017/6/2,190000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014004专项资产管理计划,一对多,2015/12/21,2017/6/15,1600000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014004专项资产管理计划,一对多,2015/12/21,2019/10/18,165000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014002专项资产管理计划,一对多,2015/12/21,2017/6/29,803000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014002专项资产管理计划,一对多,2015/12/21,2017/6/29,1000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014001专项资产管理计划,一对多,2015/12/21,2017/5/19,611640000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2014001专项资产管理计划,一对多,2015/12/21,2017/5/19,600000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013090专项资产管理计划,一对多,2014/3/12,2017/3/11,199000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013090专项资产管理计划,一对多,2015/12/21,2017/3/11,1000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013089专项资产管理计划,一对多,2015/12/21,2016/9/22,99000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013089专项资产管理计划,一对多,2015/12/21,2016/9/22,900000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013088专项资产管理计划,一对多,2015/12/21,2017/4/4,50000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013088专项资产管理计划,一对多,2015/12/21,2018/4/3,100000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013088专项资产管理计划,一对多,2015/12/21,2019/4/2,32400000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013088专项资产管理计划,一对多,2015/12/21,2019/4/2,57000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013074专项资产管理计划,一对多,2015/12/21,2016/6/30,60000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013074专项资产管理计划,一对多,2015/12/21,2016/6/30,50000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013074专项资产管理计划,一对多,2015/12/21,2018/6/28,50000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013074专项资产管理计划,一对多,2015/12/21,2018/12/28,100000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013074专项资产管理计划,一对多,2015/12/21,2019/5/23,40000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013070专项资产管理计划,一对多,2015/12/21,2016/12/2,650000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013070专项资产管理计划,一对多,2015/12/21,2016/12/2,152000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013070专项资产管理计划,一对多,2015/12/21,2016/12/2,1000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013064专项资产管理计划,一对多,2016/1/26,2019/5/23,200000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013059专项资产管理计划,一对多,2015/12/21,2016/9/30,200000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013059专项资产管理计划,一对多,2015/12/21,2017/2/28,100000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013058专项资产管理计划,一对多,2015/12/21,2017/10/8,100000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013058专项资产管理计划,一对多,2015/12/21,2018/4/2,300000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013058专项资产管理计划,一对多,2015/12/21,2018/10/8,300000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013058专项资产管理计划,一对多,2015/12/21,2018/9/30,200000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013057专项资产管理计划,一对多,2015/12/21,2016/6/23,31000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013057专项资产管理计划,一对多,2015/12/21,2016/6/23,14000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013057专项资产管理计划,一对多,2015/12/21,2016/9/23,45000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013057专项资产管理计划,一对多,2015/12/21,2016/12/23,45000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013057专项资产管理计划,一对多,2015/12/21,2017/3/23,75000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013057专项资产管理计划,一对多,2015/12/21,2017/6/23,75000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013057专项资产管理计划,一对多,2015/12/21,2017/9/25,75000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013057专项资产管理计划,一对多,2015/12/21,2017/12/25,75000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013053专项资产管理计划,一对多,2014/9/5,2016/9/26,1163200000,0.0015,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013051专项资产管理计划,一对多,2015/12/21,2016/11/3,195000000,0.0015,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013051专项资产管理计划,一对多,2015/12/21,2016/11/3,100000000,0.0015,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013048专项资产管理计划,一对多,2015/12/21,2017/3/29,352000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013048专项资产管理计划,一对多,2015/12/21,2017/3/29,1000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013040专项资产管理计划,一对多,2015/12/21,2016/9/30,35800000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013039专项资产管理计划,一对多,2015/12/21,2016/9/30,50600000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013038专项资产管理计划,一对多,2015/12/21,2016/9/30,50000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013038专项资产管理计划,一对多,2015/12/21,2016/5/30,410000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013033专项资产管理计划,一对多,2015/12/21,2016/9/30,25000000,0.0025,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013033专项资产管理计划,一对多,2015/12/17,2016/9/30,1000000,0.0025,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013032专项资产管理计划,一对多,2014/8/26,2016/8/30,660000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013032专项资产管理计划,一对多,2015/12/17,2016/8/30,1000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013031专项资产管理计划,一对多,2015/8/7,2016/8/2,200000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013031专项资产管理计划,一对多,2015/12/21,2016/8/2,2000000,0.002,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013030专项资产管理计划,一对多,2015/12/21,2018/8/10,199000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013030专项资产管理计划,一对多,2015/12/21,2018/8/10,1000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013029专项资产管理计划,一对多,2015/12/21,2018/8/10,195000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013029专项资产管理计划,一对多,2015/12/21,2018/8/10,66000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013029专项资产管理计划,一对多,2016/1/11,2018/8/10,670000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013025专项资产管理计划,一对多,2015/12/21,2017/6/20,53000000,0.0015,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013025专项资产管理计划,一对多,2015/12/21,2018/7/11,1000000,0.0015,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013024专项资产管理计划,一对多,2015/12/21,2016/6/28,395900000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013024专项资产管理计划,一对多,2015/12/21,2016/6/28,4100000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013020专项资产管理计划,一对多,2015/12/21,2016/6/28,70000000,0.003,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013005专项资产管理计划,一对多,2014/4/16,2016/4/15,4000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013005专项资产管理计划,一对多,2015/12/21,2016/4/18,3100000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013005专项资产管理计划,一对多,2015/12/21,2016/4/15,691680000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013004专项资产管理计划,一对多,2014/10/14,2016/6/7,263000000,0.004,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013004专项资产管理计划,一对多,2015/12/21,2016/6/7,147000000,0.004,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾C2013004专项资产管理计划,一对多,2015/12/21,2016/6/7,389000000,0.004,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015070专项资产管理计划,一对多,2016/3/17,2018/9/18,200000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015070专项资产管理计划,一对多,2016/3/22,2018/9/18,300800000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015070专项资产管理计划,一对多,2016/3/23,2018/9/18,230000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015067专项资产管理计划 ,一对多,2016/1/7,2016/10/20,221200000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015066专项资产管理计划 ,一对多,2016/1/7,2016/10/20,237900000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015065专项资产管理计划 ,一对多,2016/1/7,2016/10/20,224700000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015063专项资产管理计划,一对多,2015/12/23,2016/12/21,70000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015062专项资产管理计划 ,一对多,2015/12/15,2016/12/8,160000000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015061专项资产管理计划 ,一对多,2015/12/15,2016/12/8,288300000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015060专项资产管理计划 ,一对多,2015/12/15,2016/12/8,241500000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015059专项资产管理计划 ,一对多,2015/12/15,2016/12/8,250100000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015058专项资产管理计划 ,一对多,2015/12/8,2016/7/14,257200000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015057专项资产管理计划 ,一对多,2015/12/8,2016/7/14,238500000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015056专项资产管理计划 ,一对多,2015/12/8,2016/7/14,254300000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015055专项资产管理计划,一对多,2015/12/22,2017/12/25,165000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015054专项资产管理计划,一对多,2015/11/27,2016/5/26,1000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015054专项资产管理计划,一对多,2015/11/27,2016/5/26,999000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015053专项资产管理计划,一对多,2016/3/10,2017/3/8,50000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015053专项资产管理计划,一对多,2016/3/10,2017/3/8,150000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015052专项资产管理计划 ,一对多,2015/11/11,2016/7/14,136000000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015051专项资产管理计划 ,一对多,2015/11/11,2016/7/14,363800000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015046专项资产管理计划,一对多,2015/11/10,2017/11/10,1000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015046专项资产管理计划,一对多,2015/11/10,2017/11/10,199000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015045专项资产管理计划 ,一对多,2015/10/28,2016/10/20,234500000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015044专项资产管理计划 ,一对多,2015/10/28,2016/10/20,265500000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015043专项资产管理计划 ,一对多,2015/10/22,2016/10/17,221100000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015042专项资产管理计划 ,一对多,2015/10/22,2016/10/17,278900000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015040专项资产管理计划 ,一对多,2015/10/8,2016/10/17,190100000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015039专项资产管理计划 ,一对多,2015/10/8,2016/10/17,259900000,0.0008,,,合作支持部,360,行内,民生银行,老保腾,周晨,到期
1,民生加银资管民生保腾B2015038专项资产管理计划,一对多,2015/9/25,2016/9/22,140000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015038专项资产管理计划,一对多,2015/9/25,2016/9/22,10000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015036专项资产管理计划,一对多,2015/9/24,2016/9/21,20000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015036专项资产管理计划,一对多,2015/9/24,2016/9/21,25000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015035专项资产管理计划,一对多,2015/8/28,2020/8/26,240000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015035专项资产管理计划,一对多,2015/10/12,2020/8/26,1000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015034专项资产管理计划,一对多,2015/9/25,2018/8/22,399000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015034专项资产管理计划,一对多,2015/9/25,2018/8/22,1000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
1,民生加银资管民生保腾B2015033专项资产管理计划,一对多,2015/9/24,2016/9/21,20000000,0.001,,,金融合作一部,360,行内,民生银行,老保腾,周晨,每半年
